Datum,Ort,NS,NS_flag,LF,LF_flag,pH,pH_flag,NH4,NH4_flag,Na,Na_flag,K,K_flag,Ca,Ca_flag,Mg,Mg_flag,Cl,Cl_flag,NO3,NO3_flag,SO4,SO4_flag,Pb,Pb_flag,Cd,Cd_flag
2017-11-12,HF,22.559214326978623,1.0,2.4,1.0,5.29,1.0,0.097,1.0,0.025,1.0,0.025,1.0,0.061,1.0,0.016,1.0,0.05,1.0,0.28,1.0,0.05,1.0,,7.0,,7.0
2017-11-12,WW,2.3396880415944543,1.0,19.0,1.0,6.16,1.0,0.5271428571428571,1.0,0.26,1.0,,4.0,1.6,1.0,0.5,1.0,1.0,1.0,5.757142857142858,1.0,1.2,1.0,0.000175,1.0,0.1,1.0
2017-11-12,LI,6.1,1.0,4.89,1.0,5.5,1.0,0.2478,1.0,0.0432,1.0,0.0269,1.0,0.1057,1.0,0.0355,1.0,0.0819,1.0,0.7513,1.0,0.1718,1.0,,7.0,,7.0
2017-11-12,SO,23.0,1.0,2.23,1.0,5.66,1.0,0.0294,1.0,0.0218,1.0,0.01,1.0,0.136,1.0,0.0102,1.0,0.0098,1.0,0.1865,1.0,0.0529,1.0,0.0001337311169451,1.0,0.0190957351138286,1.0
2017-11-12,GS,8.3,1.0,3.83,1.0,5.83,1.0,0.141,1.0,0.0806,1.0,0.1451,1.0,0.1326,1.0,0.01,1.0,0.0845,1.0,0.4858,1.0,0.0675,1.0,,7.0,,7.0
2017-11-12,IV,3.350664355863663,1.0,16.1,1.0,6.45,1.0,2.13,1.0,0.322,1.0,0.452,1.0,0.123,1.0,0.026,1.0,0.05,1.0,0.73,1.0,0.22,1.0,,7.0,,7.0
2017-11-12,NB,6.8746389370306185,1.0,6.3,1.0,5.89,1.0,0.378,1.0,0.072,1.0,0.025,1.0,0.094,1.0,0.014,1.0,0.05,1.0,1.3,1.0,0.29,1.0,,7.0,,7.0
2017-11-13,SO,11.3,1.0,2.03,1.0,5.62,1.0,0.0155,1.0,0.0209,1.0,0.01,1.0,0.0846,1.0,0.01,1.0,0.0058,1.0,0.1349,1.0,0.0333,1.0,0.0001887804643654,1.0,0.0041117139025504,1.0
2017-11-13,GS,7.8,1.0,19.64,1.0,4.63,1.0,0.3626,1.0,0.0727,1.0,0.1066,1.0,0.1538,1.0,0.0342,1.0,0.1269,1.0,2.9857,1.0,0.6569,1.0,,7.0,,7.0
2017-11-13,NB,6.84575389948007,1.0,21.5,1.0,4.86,1.0,0.829,1.0,0.295,1.0,0.1067,1.0,0.197,1.0,0.023,1.0,0.39,1.0,3.97,1.0,1.1,1.0,,7.0,,7.0
2017-11-13,HG,0.4,1.0,18.18,1.0,4.97,1.0,0.8464,1.0,0.3188,1.0,0.4348,1.0,0.1929,1.0,0.0365,1.0,0.1962,1.0,2.9749,1.0,1.2737,1.0,,7.0,,7.0
2017-11-13,AF,20.4,1.0,4.85,1.0,5.14,1.0,0.0344,1.0,0.0126,1.0,0.0128,1.0,0.0361,1.0,0.01,1.0,0.0273,1.0,0.4668,1.0,0.172,1.0,,7.0,,7.0
2017-11-13,LI,0.3,1.0,5.66,1.0,5.2,1.0,0.01,1.0,0.1054,1.0,0.0153,1.0,0.1195,1.0,0.0319,1.0,0.114,1.0,0.7048,1.0,0.1417,1.0,,7.0,,7.0
2017-11-13,HF,3.321779318313114,1.0,6.9,1.0,5.44,1.0,0.483,1.0,0.058,1.0,0.025,1.0,0.152,1.0,0.046,1.0,0.11,1.0,1.65,1.0,0.41,1.0,,7.0,,7.0
2017-11-15,SO,0.1,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2017-11-17,LI,0.6,1.0,5.96,1.0,6.04,1.0,0.649,1.0,0.0811,1.0,0.0153,1.0,0.0676,1.0,0.0306,1.0,0.1325,1.0,0.9434,1.0,0.1491,1.0,,7.0,,7.0
2017-11-18,NH,4.043905257076834,1.0,28.0,1.0,6.31,1.0,2.0571428571428574,1.0,0.54,1.0,0.1,1.0,0.9,1.0,0.2,1.0,0.42,1.0,7.528571428571428,1.0,2.3,1.0,0.000175,1.0,0.0349999999999999,1.0
2017-11-18,HF,5.314846909300982,1.0,62.6,1.0,6.75,1.0,0.16,1.0,0.412,1.0,0.1471,1.0,8.08,1.0,2.32,1.0,0.59,1.0,1.24,1.0,5.76,1.0,,7.0,,7.0
2017-11-18,LI,3.6,1.0,7.48,1.0,5.95,1.0,0.7587,1.0,0.0483,1.0,0.0367,1.0,0.0745,1.0,0.0367,1.0,0.0865,1.0,0.9662,1.0,0.1835,1.0,,7.0,,7.0
2017-11-18,SO,1.7,1.0,,7.0,,7.0,0.0155,1.0,0.5746,1.0,0.0112,1.0,0.2705,1.0,0.017,1.0,0.0373,1.0,0.0965,1.0,0.0614,1.0,,7.0,,7.0
2017-11-19,GS,8.0,1.0,11.25,1.0,5.18,1.0,0.3526,1.0,0.3709,1.0,0.1169,1.0,0.1752,1.0,0.0252,1.0,0.6125,1.0,1.5472,1.0,0.4219,1.0,,7.0,,7.0
2017-11-19,NB,6.961294049682265,1.0,9.0,1.0,5.57,1.0,0.569,1.0,0.616,1.0,0.1239,1.0,0.12,1.0,0.025,1.0,0.21,1.0,1.65,1.0,0.56,1.0,,7.0,,7.0
2017-11-19,LI,2.3,1.0,7.57,1.0,5.52,1.0,0.6168,1.0,0.0808,1.0,0.0375,1.0,0.1445,1.0,0.0203,1.0,0.1398,1.0,1.0282,1.0,0.1641,1.0,,7.0,,7.0
2017-11-19,SO,20.4,1.0,3.46,1.0,5.45,1.0,0.0501,1.0,0.052,1.0,0.0215,1.0,0.0799,1.0,0.01,1.0,0.0613,1.0,0.3224,1.0,0.1064,1.0,0.000333869042819,1.0,0.0098831968102684,1.0
2017-11-20,SO,10.2,1.0,2.63,1.0,5.71,1.0,0.0166,1.0,0.0311,1.0,0.01,1.0,0.1706,1.0,0.01,1.0,0.0297,1.0,0.2083,1.0,0.0618,1.0,0.0001214754547474,1.0,0.0099159870005211,1.0
2017-11-20,LU,15.6,1.0,3.56,1.0,5.33,1.0,0.01,1.0,0.1101,1.0,0.0205,1.0,0.1746,1.0,0.0122,1.0,0.1804,1.0,0.0287,1.0,0.0816,1.0,,7.0,,7.0
2017-11-20,HF,2.021952628538417,1.0,22.9,1.0,6.87,1.0,0.1,1.0,0.196,1.0,0.0503,1.0,3.34,1.0,0.45,1.0,0.39,1.0,1.2,1.0,1.18,1.0,,7.0,,7.0
2017-11-20,GS,4.86,1.0,14.45,1.0,4.89,1.0,0.3509,1.0,0.5346,1.0,0.1021,1.0,0.1172,1.0,0.0659,1.0,0.8458,1.0,2.2356,1.0,0.7078,1.0,,7.0,,7.0
2017-11-20,LI,4.7,1.0,14.98,1.0,4.75,1.0,0.0432,1.0,0.2394,1.0,0.01,1.0,0.1409,1.0,0.0342,1.0,0.3723,1.0,1.6161,1.0,0.366,1.0,,7.0,,7.0
2017-11-20,NH,3.17735413056037,1.0,6.0,1.0,6.54,1.0,0.4885714285714285,1.0,0.1,1.0,0.1,1.0,0.15,1.0,0.1,1.0,0.1,1.0,1.195714285714286,1.0,0.32,1.0,0.000175,1.0,0.0349999999999999,1.0
2017-11-21,GS,8.7,1.0,10.25,1.0,5.33,1.0,0.2128,1.0,0.742,1.0,0.0761,1.0,0.1222,1.0,0.0344,1.0,0.1486,1.0,1.2938,1.0,0.8199,1.0,,7.0,,7.0
2017-11-21,HF,0.3466204506065858,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,0.18,1.0,1.66,1.0,0.7,1.0,,7.0,,7.0
2017-11-21,LU,18.6,1.0,3.82,1.0,5.28,1.0,0.01,1.0,0.0952,1.0,0.0265,1.0,0.1135,1.0,0.01,1.0,0.094,1.0,0.0241,1.0,0.0857,1.0,,7.0,,7.0
2017-11-21,LI,5.4,1.0,14.44,1.0,4.74,1.0,0.0356,1.0,0.222,1.0,0.01,1.0,0.1338,1.0,0.0333,1.0,0.37,1.0,1.6118,1.0,0.3767,1.0,,7.0,,7.0
2017-11-21,SO,11.4,1.0,2.61,1.0,5.51,1.0,0.0171,1.0,0.0179,1.0,0.01,1.0,0.109,1.0,0.0104,1.0,0.031,1.0,0.188,1.0,0.0828,1.0,0.0003224210017784,1.0,0.0105985726228688,1.0
2017-11-25,LI,0.6,1.0,13.83,1.0,4.77,1.0,0.0184,1.0,0.2649,1.0,0.01,1.0,0.1481,1.0,0.0331,1.0,0.3583,1.0,1.6139,1.0,0.3742,1.0,,7.0,,7.0
2017-11-25,IV,6.8746389370306185,1.0,3.8,1.0,6.15,1.0,0.35,1.0,0.025,1.0,0.025,1.0,0.003,1.0,0.0007,1.0,0.05,1.0,0.52,1.0,0.05,1.0,,7.0,,7.0
2017-11-25,GS,1.4,1.0,19.0,1.0,6.04,1.0,1.297,1.0,0.6997,1.0,0.4059,1.0,0.3221,1.0,0.0722,1.0,0.4393,1.0,3.3821,1.0,1.0634,1.0,,7.0,,7.0
2017-11-25,SO,21.9,1.0,2.91,1.0,5.42,1.0,0.0305,1.0,0.0183,1.0,0.01,1.0,0.0969,1.0,0.01,1.0,0.0168,1.0,0.3051,1.0,0.0557,1.0,0.0003103527116554,1.0,0.0120162767626565,1.0
2017-11-25,NB,11.351819757365686,1.0,9.7,1.0,5.46,1.0,0.414,1.0,0.611,1.0,0.025,1.0,0.143,1.0,0.018,1.0,0.14,1.0,2.49,1.0,0.49,1.0,,7.0,,7.0
2017-11-25,HF,6.35470826112074,1.0,16.0,1.0,6.91,1.0,0.23,1.0,0.158,1.0,0.025,1.0,2.479,1.0,0.163,1.0,0.14,1.0,0.96,1.0,0.58,1.0,,7.0,,7.0
2017-11-25,AF,6.6,1.0,7.56,1.0,5.12,1.0,0.3126,1.0,0.0252,1.0,0.0409,1.0,0.0936,1.0,0.0153,1.0,0.0284,1.0,1.2555,1.0,0.4155,1.0,,7.0,,7.0
2017-11-26,HF,1.1554015020219528,1.0,,7.0,,7.0,0.432,1.0,0.75,1.0,0.0806,1.0,1.352,1.0,0.232,1.0,1.21,1.0,2.54,1.0,1.08,1.0,,7.0,,7.0
2017-11-26,SO,9.3,1.0,4.25,1.0,5.87,1.0,0.0423,1.0,0.1194,1.0,0.0293,1.0,0.3786,1.0,0.03,1.0,0.1011,1.0,0.5839,1.0,0.1453,1.0,0.0001278727378902,1.0,0.0175280045951532,1.0
2017-11-26,AF,23.1,1.0,3.65,1.0,5.28,1.0,0.0177,1.0,0.0132,1.0,0.0172,1.0,0.0357,1.0,0.01,1.0,0.0143,1.0,0.353,1.0,0.0848,1.0,,7.0,,7.0
2017-11-27,GS,1.9,1.0,23.3,1.0,5.2,1.0,1.1268,1.0,0.746,1.0,0.2753,1.0,0.5022,1.0,0.0996,1.0,1.0871,1.0,4.7355,1.0,1.1524,1.0,,7.0,,7.0
2017-11-28,LI,0.4,1.0,14.89,1.0,6.15,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2017-11-28,IV,2.8307336799537843,1.0,6.1,1.0,6.1,1.0,0.659,1.0,0.025,1.0,0.025,1.0,0.155,1.0,0.023,1.0,0.05,1.0,0.9,1.0,0.05,1.0,,7.0,,7.0
2017-11-28,SO,1.1,1.0,6.96,1.0,6.29,1.0,0.0674,1.0,0.3965,1.0,0.2051,1.0,0.5239,1.0,0.0317,1.0,0.3224,1.0,0.4614,1.0,0.1549,1.0,0.0001101411677297,1.0,0.0236872052853058,1.0
2017-11-29,HF,4.794916233391104,1.0,9.2,1.0,6.86,1.0,0.45,1.0,0.183,1.0,0.025,1.0,0.583,1.0,0.069,1.0,0.26,1.0,2.37,1.0,0.27,1.0,,7.0,,7.0
2017-11-29,MB,6.7,1.0,5.78,1.0,5.12,1.0,0.0573,1.0,0.1178,1.0,0.1394,1.0,0.1329,1.0,0.0232,1.0,0.1328,1.0,0.8042,1.0,0.1915,1.0,,7.0,,7.0
2017-11-29,GS,2.2,1.0,12.98,1.0,5.24,1.0,0.5026,1.0,0.2855,1.0,0.165,1.0,0.2188,1.0,0.0653,1.0,0.2078,1.0,2.7586,1.0,0.4259,1.0,,7.0,,7.0
2017-11-29,SO,9.8,1.0,3.68,1.0,5.34,1.0,0.0405,1.0,0.0242,1.0,0.0108,1.0,0.1439,1.0,0.0117,1.0,0.029,1.0,0.5086,1.0,0.1065,1.0,0.0007320308111198,1.0,0.0127122016695594,1.0
2017-11-29,LI,1.2,1.0,15.22,1.0,4.75,1.0,0.1439,1.0,0.3895,1.0,0.0409,1.0,0.1245,1.0,0.0452,1.0,0.1979,1.0,1.7664,1.0,0.6518,1.0,,7.0,,7.0
2017-11-29,NB,13.835932986712884,1.0,9.3,1.0,5.01,1.0,0.384,1.0,0.154,1.0,0.0527,1.0,0.094,1.0,0.015,1.0,0.13,1.0,1.96,1.0,0.21,1.0,,7.0,,7.0
2017-11-29,NH,7.510109763142693,1.0,13.0,1.0,5.74,1.0,0.7200000000000001,1.0,0.1,1.0,0.1,1.0,0.87,1.0,0.1,1.0,0.0335,1.0,3.985714285714286,1.0,0.71,1.0,0.000175,1.0,0.1,1.0
2017-11-30,MB,4.8,1.0,4.47,1.0,5.08,1.0,0.01,1.0,0.0239,1.0,0.0229,1.0,0.0492,1.0,0.0104,1.0,0.0234,1.0,0.3415,1.0,0.0782,1.0,,7.0,,7.0
2017-11-30,AF,6.4,1.0,6.57,1.0,5.08,1.0,0.0522,1.0,0.0281,1.0,0.0304,1.0,0.0916,1.0,0.0157,1.0,0.0335,1.0,0.7405,1.0,0.2654,1.0,,7.0,,7.0
2017-11-30,LU,11.8,1.0,34.5,1.0,7.23,1.0,0.0239,1.0,0.072,1.0,1.5827,1.0,4.7896,1.0,0.1493,1.0,0.1407,1.0,2.1402,1.0,0.3008,1.0,,7.0,,7.0
2017-11-30,GS,3.3,1.0,11.07,1.0,4.98,1.0,0.2279,1.0,0.1282,1.0,0.059,1.0,0.2021,1.0,0.0388,1.0,0.0997,1.0,1.9583,1.0,0.2624,1.0,,7.0,,7.0
2017-11-30,LI,6.8,1.0,10.09,1.0,5.27,1.0,0.1699,1.0,0.3814,1.0,0.066,1.0,0.2209,1.0,0.0897,1.0,0.21,1.0,1.8738,1.0,1.081,1.0,,7.0,,7.0
2017-11-30,SO,7.8,1.0,3.94,1.0,5.31,1.0,0.0475,1.0,0.0225,1.0,0.01,1.0,0.0879,1.0,0.01,1.0,0.0346,1.0,0.3887,1.0,0.1016,1.0,0.0002985963266797,1.0,0.006266327418061,1.0
2017-12-03,SO,5.0,1.0,5.78,1.0,5.71,1.0,0.0884,1.0,0.2835,1.0,0.1725,1.0,0.2825,1.0,0.0146,1.0,0.5157,1.0,0.4959,1.0,0.1583,1.0,0.000242354205416,1.0,0.0317574186196406,1.0
2017-12-03,HF,0.317735413056037,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,1.4,1.0,5.69,1.0,8.98,1.0,,7.0,,7.0
2017-12-03,LI,1.25,1.0,11.44,1.0,4.91,1.0,0.1191,1.0,0.3881,1.0,0.0408,1.0,0.1602,1.0,0.0523,1.0,0.1902,1.0,1.7659,1.0,0.634,1.0,,7.0,,7.0
2017-12-04,LI,5.0,1.0,15.71,1.0,4.68,1.0,0.1172,1.0,0.3439,1.0,0.0408,1.0,0.1314,1.0,0.0425,1.0,0.1919,1.0,1.7534,1.0,0.64,1.0,,7.0,,7.0
2017-12-04,NB,15.597920277296362,1.0,17.5,1.0,4.55,1.0,0.21,1.0,0.349,1.0,0.025,1.0,0.151,1.0,0.028,1.0,0.39,1.0,2.68,1.0,0.54,1.0,,7.0,,7.0
2017-12-04,SO,26.2,1.0,1.9,1.0,5.83,1.0,0.0121,1.0,0.0213,1.0,0.01,1.0,0.1112,1.0,0.01,1.0,0.0115,1.0,0.0659,1.0,0.0225,1.0,8.428397438040159e-05,1.0,0.0056580788903822,1.0
2017-12-04,LU,13.4,1.0,14.28,1.0,6.74,1.0,0.2913,1.0,0.3327,1.0,0.3319,1.0,1.4431,1.0,0.0954,1.0,0.529,1.0,1.5466,1.0,0.3422,1.0,,7.0,,7.0
2017-12-04,GS,11.6,1.0,9.16,1.0,5.31,1.0,0.1239,1.0,0.0924,1.0,0.1131,1.0,0.076,1.0,0.0226,1.0,0.0708,1.0,0.9291,1.0,0.1678,1.0,,7.0,,7.0
2017-12-04,HF,3.5817446562680533,1.0,20.8,1.0,6.59,1.0,0.111,1.0,0.341,1.0,0.025,1.0,2.723,1.0,0.454,1.0,0.53,1.0,1.74,1.0,1.34,1.0,,7.0,,7.0
2017-12-05,SO,5.3,1.0,2.03,1.0,5.85,1.0,0.01,1.0,0.0399,1.0,0.01,1.0,0.0926,1.0,0.01,1.0,0.0183,1.0,0.123,1.0,0.0357,1.0,7.737536834174621e-05,1.0,0.0138438717420133,1.0
2017-12-05,GS,4.5,1.0,17.4,1.0,4.65,1.0,0.1425,1.0,0.1267,1.0,0.0764,1.0,0.1583,1.0,0.0187,1.0,0.1827,1.0,2.4249,1.0,0.3229,1.0,,7.0,,7.0
2017-12-05,LI,8.8,1.0,14.68,1.0,4.7,1.0,0.1112,1.0,0.337,1.0,0.0324,1.0,0.1216,1.0,0.0449,1.0,0.1901,1.0,1.754,1.0,0.6481,1.0,,7.0,,7.0
2017-12-05,LU,9.5,1.0,14.71,1.0,6.77,1.0,0.2642,1.0,0.359,1.0,0.3312,1.0,1.5072,1.0,0.1173,1.0,0.582,1.0,1.5412,1.0,0.3335,1.0,,7.0,,7.0
2017-12-05,HG,5.4,1.0,10.32,1.0,5.02,1.0,0.3422,1.0,0.0859,1.0,0.0477,1.0,0.1395,1.0,0.0198,1.0,0.1476,1.0,1.6276,1.0,0.4198,1.0,,7.0,,7.0
2017-12-08,HF,13.460427498555749,1.0,8.0,1.0,6.51,1.0,0.139,1.0,0.174,1.0,0.1018,1.0,0.746,1.0,0.149,1.0,0.25,1.0,0.7,1.0,0.42,1.0,,7.0,,7.0
2017-12-08,GS,0.6,1.0,47.1,1.0,5.23,1.0,1.5887,1.0,3.9804,1.0,0.564,1.0,0.8489,1.0,0.1938,1.0,1.2275,1.0,7.8624,1.0,6.1635,1.0,,7.0,,7.0
2017-12-08,NB,6.58578856152513,1.0,12.2,1.0,6.1,1.0,0.141,1.0,2.2,1.0,0.1278,1.0,0.071,1.0,0.03,1.0,0.43,1.0,1.05,1.0,1.3,1.0,,7.0,,7.0
2017-12-08,SO,11.6,1.0,4.29,1.0,5.33,1.0,0.0405,1.0,0.0931,1.0,0.01,1.0,0.0835,1.0,0.0189,1.0,0.151,1.0,0.429,1.0,0.088,1.0,0.000331284920195,1.0,0.0083537707227536,1.0
2017-12-08,AF,5.2,1.0,7.66,1.0,5.06,1.0,0.1627,1.0,0.0946,1.0,0.0886,1.0,0.0866,1.0,0.0161,1.0,0.1395,1.0,1.0651,1.0,0.2997,1.0,,7.0,,7.0
2017-12-08,LI,1.5,1.0,16.1,1.0,4.64,1.0,0.1122,1.0,0.3763,1.0,0.0315,1.0,0.1153,1.0,0.0448,1.0,0.1867,1.0,1.7485,1.0,0.6399,1.0,,7.0,,7.0
2017-12-08,IV,3.9861351819757367,1.0,7.5,1.0,6.75,1.0,0.657,1.0,0.09,1.0,0.1058,1.0,0.106,1.0,0.028,1.0,0.14,1.0,1.19,1.0,0.39,1.0,,7.0,,7.0
2017-12-09,AF,7.2,1.0,4.32,1.0,5.28,1.0,0.042,1.0,0.1006,1.0,0.0686,1.0,0.0403,1.0,0.01,1.0,0.1108,1.0,0.4698,1.0,0.1068,1.0,,7.0,,7.0
2017-12-09,SO,3.0,1.0,3.72,1.0,5.62,1.0,0.0566,1.0,0.117,1.0,0.0203,1.0,0.1231,1.0,0.018,1.0,0.1678,1.0,0.431,1.0,0.099,1.0,0.0002949906052399,1.0,0.0085328106131409,1.0
2017-12-09,HF,1.6464471403812826,1.0,10.8,1.0,6.4,1.0,0.303,1.0,0.312,1.0,0.0542,1.0,0.821,1.0,0.206,1.0,0.46,1.0,1.79,1.0,0.55,1.0,,7.0,,7.0
2017-12-10,HF,4.766031195840555,1.0,6.9,1.0,6.38,1.0,0.075,1.0,0.122,1.0,0.025,1.0,0.776,1.0,0.151,1.0,0.22,1.0,0.48,1.0,0.2,1.0,,7.0,,7.0
2017-12-10,IV,1.617562102830734,1.0,,7.0,,7.0,0.201,1.0,0.233,1.0,0.1249,1.0,0.085,1.0,0.015,1.0,0.28,1.0,0.36,1.0,0.05,1.0,,7.0,,7.0
2017-12-10,SO,5.3,1.0,6.89,1.0,6.26,1.0,0.0704,1.0,0.1925,1.0,0.098,1.0,0.6249,1.0,0.0491,1.0,0.2659,1.0,0.7296,1.0,0.2546,1.0,0.0001675783110414,1.0,0.0625907687805556,1.0
2017-12-11,LU,1.7,1.0,3.56,1.0,6.34,1.0,0.01,1.0,0.0908,1.0,0.0853,1.0,0.3864,1.0,0.0118,1.0,0.1063,1.0,0.01,1.0,0.042,1.0,,7.0,,7.0
2017-12-11,IV,27.440785673021377,1.0,2.4,1.0,6.59,1.0,0.158,1.0,0.025,1.0,0.025,1.0,0.066,1.0,0.014,1.0,0.023,1.0,0.25,1.0,0.027,1.0,,7.0,,7.0
2017-12-11,WW,1.2131715771230505,1.0,,7.0,,7.0,1.195714285714286,1.0,0.45,1.0,0.57,1.0,1.2,1.0,0.48,1.0,0.72,1.0,6.2,1.0,0.63,1.0,0.000175,1.0,0.21,1.0
2017-12-11,MB,6.4,1.0,19.05,1.0,6.22,1.0,0.5107,1.0,1.5263,1.0,1.187,1.0,0.2671,1.0,0.1582,1.0,2.2008,1.0,1.7089,1.0,1.03,1.0,,7.0,,7.0
2017-12-11,HF,14.818024263431544,1.0,2.7,1.0,6.19,1.0,0.064,1.0,0.025,1.0,0.025,1.0,0.159,1.0,0.032,1.0,0.05,1.0,0.35,1.0,0.05,1.0,,7.0,,7.0
2017-12-11,NH,6.065857885615252,1.0,5.0,1.0,6.36,1.0,0.36,1.0,0.1,1.0,0.0335,1.0,0.15,1.0,0.0335,1.0,0.0335,1.0,0.7085714285714285,1.0,0.1,1.0,0.000175,1.0,0.0349999999999999,1.0
2017-12-11,SO,10.9,1.0,2.22,1.0,5.64,1.0,0.0152,1.0,0.0277,1.0,0.01,1.0,0.079,1.0,0.0109,1.0,0.0247,1.0,0.1671,1.0,0.0298,1.0,0.0002256071181129,1.0,0.0076263631293406,1.0
2017-12-12,HF,0.2599653379549393,1.0,,7.0,,7.0,0.414,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2017-12-12,SO,14.9,1.0,9.64,1.0,5.12,1.0,0.0104,1.0,0.6308,1.0,0.01,1.0,0.0852,1.0,0.0134,1.0,0.0627,1.0,0.115,1.0,0.033,1.0,0.0007329652376118,1.0,0.0141230891805889,1.0
2017-12-12,HG,3.6,1.0,15.37,1.0,4.98,1.0,0.4169,1.0,0.3901,1.0,0.1341,1.0,0.2187,1.0,0.0745,1.0,0.5797,1.0,2.5438,1.0,0.4801,1.0,,7.0,,7.0
2017-12-12,GS,4.8,1.0,11.05,1.0,5.47,1.0,0.2465,1.0,0.7742,1.0,0.1055,1.0,0.2536,1.0,0.0489,1.0,0.2149,1.0,1.4481,1.0,0.9364,1.0,,7.0,,7.0
2017-12-12,MB,5.6,1.0,8.65,1.0,5.16,1.0,0.1561,1.0,0.3419,1.0,0.0788,1.0,0.1162,1.0,0.0594,1.0,0.5269,1.0,1.1477,1.0,0.3126,1.0,,7.0,,7.0
2017-12-12,NB,12.016175621028308,1.0,4.8,1.0,5.88,1.0,0.114,1.0,0.207,1.0,0.025,1.0,0.069,1.0,0.016,1.0,0.17,1.0,0.75,1.0,0.12,1.0,,7.0,,7.0
2017-12-12,LU,4.7,1.0,5.61,1.0,6.12,1.0,0.1304,1.0,0.2498,1.0,0.1024,1.0,0.3536,1.0,0.0767,1.0,0.3808,1.0,0.02,1.0,0.0469,1.0,,7.0,,7.0
2017-12-13,MB,1.8,1.0,7.22,1.0,4.99,1.0,0.0472,1.0,0.0975,1.0,0.0523,1.0,0.118,1.0,0.0431,1.0,0.1318,1.0,1.003,1.0,0.1315,1.0,,7.0,,7.0
2017-12-13,AF,6.1,1.0,4.97,1.0,5.33,1.0,0.0343,1.0,0.1613,1.0,0.1114,1.0,0.0664,1.0,0.0233,1.0,0.218,1.0,0.5526,1.0,0.1254,1.0,,7.0,,7.0
2017-12-13,WW,4.621606008087811,1.0,7.0,1.0,6.34,1.0,0.2057142857142857,1.0,0.23,1.0,0.1,1.0,0.67,1.0,0.24,1.0,0.24,1.0,1.5057142857142858,1.0,0.1,1.0,0.000175,1.0,0.1,1.0
2017-12-13,SO,0.2,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2017-12-14,HF,25.47660311958406,1.0,25.3,1.0,6.44,1.0,0.051,1.0,0.111,1.0,0.025,1.0,4.23,1.0,0.503,1.0,0.14,1.0,0.33,1.0,1.16,1.0,,7.0,,7.0
2017-12-14,SO,6.5,1.0,12.95,1.0,4.93,1.0,0.2151,1.0,0.379,1.0,0.092,1.0,0.3066,1.0,0.0781,1.0,0.4533,1.0,2.593,1.0,0.4221,1.0,0.0032264166713557,1.0,0.0499981654272036,1.0
2017-12-14,GS,0.7,1.0,19.4,1.0,5.28,1.0,0.6364,1.0,1.0367,1.0,0.2617,1.0,0.4381,1.0,0.0732,1.0,0.9947,1.0,2.8864,1.0,1.0303,1.0,,7.0,,7.0
2017-12-14,LI,0.7,1.0,13.5,1.0,4.89,1.0,0.1379,1.0,0.4025,1.0,0.0435,1.0,0.1473,1.0,0.0446,1.0,0.1967,1.0,1.7527,1.0,0.6371,1.0,,7.0,,7.0
2017-12-14,NH,2.7729636048526864,1.0,10.0,1.0,6.47,1.0,0.6042857142857142,1.0,0.47,1.0,0.1,1.0,0.41,1.0,0.1,1.0,0.39,1.0,2.4800000000000004,1.0,0.34,1.0,0.000175,1.0,0.0349999999999999,1.0
2017-12-15,GS,4.4,1.0,13.21,1.0,5.33,1.0,0.1388,1.0,1.1729,1.0,0.0757,1.0,0.2636,1.0,0.0523,1.0,0.2561,1.0,1.7365,1.0,1.2832,1.0,,7.0,,7.0
2017-12-15,IV,3.1195840554592724,1.0,17.5,1.0,6.6,1.0,1.72,1.0,0.285,1.0,0.0732,1.0,0.182,1.0,0.054,1.0,0.46,1.0,1.13,1.0,0.22,1.0,,7.0,,7.0
2017-12-15,SO,12.8,1.0,6.18,1.0,5.14,1.0,0.0918,1.0,0.1318,1.0,0.0124,1.0,0.0748,1.0,0.0179,1.0,0.1705,1.0,0.7259,1.0,0.1533,1.0,0.0004405473547329,1.0,0.0108504301599965,1.0
2017-12-15,AF,12.2,1.0,5.77,1.0,5.23,1.0,0.0209,1.0,0.2008,1.0,0.0229,1.0,0.0867,1.0,0.0334,1.0,0.3114,1.0,0.4474,1.0,0.2479,1.0,,7.0,,7.0
2017-12-16,SO,7.1,1.0,7.0,1.0,4.99,1.0,0.0671,1.0,0.1074,1.0,0.0111,1.0,0.0743,1.0,0.0182,1.0,0.1065,1.0,0.7834,1.0,0.1855,1.0,0.0003915936679197,1.0,0.006933260883717,1.0
2017-12-16,NB,12.362796071634897,1.0,17.2,1.0,5.18,1.0,0.28,1.0,0.713,1.0,0.0603,1.0,0.247,1.0,0.052,1.0,0.64,1.0,3.31,1.0,0.54,1.0,,7.0,,7.0
2017-12-16,GS,0.9,1.0,17.64,1.0,5.55,1.0,0.5537,1.0,0.9838,1.0,0.3399,1.0,0.6988,1.0,0.1241,1.0,0.7049,1.0,4.1664,1.0,1.0321,1.0,,7.0,,7.0
